"SID","lat","lon","elev","name"
4200001631,52.3483,-1.9473,135,"---"
4200001633,51.1742,3.8520,5,"---"
4200001634,45.8363,10.0946,384,"---"
4200001635,54.2708,-0.4270,97,"---"
4200001636,52.3549,6.5829,13,"---"
4200001637,53.8372,-2.4814,96,"---"
4200001639,51.5360,-1.8882,116,"---"
4200001640,50.8352,-0.3154,4,"---"
4200001642,52.4469,4.6350,8,"---"
4200001646,51.0777,-1.3356,83,"---"
4200001648,53.0769,8.2060,15,"---"
4200001651,53.6504,-1.8268,199,"---"
4200001652,51.8470,-2.1527,57,"---"
4200001655,49.8806,12.3298,500,"---"
4200001657,51.8879,-0.4949,147,"---"
4200001659,52.4390,-1.9127,119,"---"
4200001661,52.2058,-0.8712,101,"---"
4200001662,50.6083,4.6476,143,"---"
4200001664,52.9688,5.9201,1,"---"
4200001665,51.5918,-3.7766,10,"---"
4200001669,51.0223,3.7097,9,"---"
4200001670,47.4775,-0.3909,35,"---"
4200001673,57.2056,-2.1026,53,"---"
4200001674,50.5764,5.1481,125,"---"
4200001675,52.3194,-0.0944,9,"---"
4200001676,58.5825,16.1471,36,"---"
4200001677,53.3464,-1.7764,191,"---"
4200001678,52.3803,6.4827,11,"---"
4200001679,50.9155,5.4504,36,"---"
4200001680,52.3050,4.9700,5,"---"
4200001682,51.2888,5.3263,37,"---"
4200001683,61.6451,24.3561,96,"---"
4200001684,63.3495,10.4852,181,"---"
4200001686,53.9292,-1.3889,30,"---"
4200001690,52.4553,-2.1573,79,"---"
4200001691,38.0970,23.7310,211,"---"
4200001692,53.3250,-2.5386,65,"---"
4200001694,51.4046,-0.2487,20,"---"
4200001696,49.0522,11.7904,509,"---"
4200001698,51.3559,4.8552,26,"---"
4200001699,53.0407,-0.3858,12,"---"
4200001701,50.8808,4.7370,36,"---"
4200001703,37.0630,-8.0910,8,"---"
4200001705,51.8207,4.6435,1,"---"
4200001709,57.5943,-4.3742,9,"---"
4200001711,51.1902,-3.1458,26,"---"
4200001713,51.1359,6.4655,85,"---"
4200001714,51.3626,-0.2849,30,"---"
4200001715,53.0805,-2.4760,46,"---"
4200001716,55.7058,13.1806,44,"---"
4200001717,50.7976,3.1188,21,"---"
4200001719,50.8560,3.2790,17,"---"
4200001720,45.9448,15.4278,243,"---"
4200001721,50.9835,-0.9584,88,"---"
4200001722,51.6317,0.3588,61,"---"
4200001723,51.2021,-2.1745,125,"---"
4200001726,51.0807,0.5908,86,"---"
4200001727,39.1948,-9.2592,118,"---"
4200001728,51.1265,-2.5385,69,"---"
4200001729,53.2985,-0.5568,58,"---"
4200001730,54.5294,-1.0607,97,"---"
4200001731,54.6296,-2.4889,178,"---"
4200001733,53.2738,-8.9300,7,"---"
4200001736,52.7172,6.8425,15,"---"
4200001737,43.9249,2.1923,189,"---"
4200001738,53.1825,-2.6767,105,"---"
4200001740,50.8788,-2.9631,109,"---"
4200001741,52.1402,5.4268,4,"---"
4200001744,52.2235,1.0003,62,"---"
4200001746,52.3126,6.6897,21,"---"
4200001747,53.3067,-1.5026,219,"---"
4200001748,63.0773,14.8219,312,"---"
4200001751,54.2797,-2.4613,136,"---"
4200001752,51.2426,0.0137,97,"---"
4200001753,50.8815,4.7144,32,"---"
4200001754,53.0562,5.4058,1,"---"
4200001755,53.7920,10.0011,47,"---"
4200001756,51.9756,-4.6452,222,"---"
4200001757,45.4729,8.6935,153,"---"
4200001759,51.5744,-3.2365,105,"---"
4200001760,40.3562,-3.5202,625,"---"
4200001761,51.0506,4.6859,14,"---"
4200001762,51.2167,0.0996,64,"---"
4200001764,51.1841,0.2607,45,"---"
4200001765,59.2944,18.0533,33,"---"
4200001773,50.1627,14.9284,184,"---"
4200001776,58.0294,12.7837,98,"---"
4200001778,50.7339,5.7597,107,"---"
4200001780,52.3817,6.6852,13,"---"
4200001783,50.5317,-4.3056,127,"---"
4200001784,49.8754,12.1115,521,"---"
4200001785,50.9458,-1.1877,40,"---"
4200001787,51.3469,-0.6367,37,"---"
4200001789,51.5081,-3.1352,25,"---"
4200001791,53.5377,-0.3836,34,"---"
4200001793,38.3087,23.6420,103,"---"
4200001798,41.7986,0.8053,268,"---"
4200001799,51.4533,12.6162,126,"---"
4200001801,50.7203,-1.2705,12,"---"
4200001803,50.4588,-4.0937,157,"---"
4200001805,51.3946,5.5767,25,"---"
4200001806,51.4245,-0.8530,48,"---"
4200001807,51.2089,-3.5938,36,"---"
4200001809,51.1587,-3.1209,26,"---"
4200001813,41.4236,2.2036,21,"---"
4200001815,51.9730,4.4500,-4,"---"
4200001816,48.0827,14.4924,375,"---"
4200001817,52.2158,4.9277,-3,"---"
4200001818,50.7968,6.9541,64,"---"
4200001819,51.8120,-1.5359,129,"---"
4200001821,50.7732,3.8803,21,"---"
4200001822,50.6281,15.4463,397,"---"
4200001823,50.7110,3.2849,21,"---"
4200001827,59.5443,13.4785,90,"---"
4200001829,58.7105,15.8013,42,"---"
4200001830,50.9923,3.8807,10,"---"
4200001831,53.5862,-2.6347,56,"---"
4200001833,53.8777,-1.2788,21,"---"
4200001835,51.0954,6.8253,47,"---"
4200001837,52.8667,6.7419,20,"---"
4200001838,50.9504,-4.1399,83,"---"
4200001841,51.6727,0.3066,91,"---"
4200001842,52.4561,0.0572,4,"---"
4200001844,58.5387,15.0808,119,"---"
4200001845,53.2084,6.5746,8,"---"
4200001848,52.0983,6.6378,27,"---"
4200001849,52.2351,-1.4500,123,"---"
4200001852,50.3580,6.1243,418,"---"
4200001855,54.6113,-5.8601,19,"---"
4200001856,54.6341,-5.6719,44,"---"
4200001857,55.7931,-3.9102,127,"---"
4200001859,50.3077,-4.9534,69,"---"
4200001861,45.7338,10.9361,149,"---"
4200001862,43.3128,-2.0055,7,"---"
4200001863,50.9624,4.7075,11,"---"
4200001864,50.9185,3.9877,41,"---"
4200001868,50.7536,-1.7675,7,"---"
4200001869,57.6664,13.4229,213,"---"
4200001871,51.9232,-2.6567,104,"---"
4200001872,51.8258,5.1321,2,"---"
4200001873,51.9902,0.5969,49,"---"
4200001874,39.4838,-0.3338,2,"---"
4200001875,52.3145,4.6705,-3,"---"
4200001877,50.8675,4.6855,45,"---"
4200001878,60.1364,15.2128,201,"---"
4200001880,53.2766,6.2315,1,"---"
4200001882,50.7455,7.4701,239,"---"
4200001883,57.1750,-2.8010,320,"---"
4200001885,52.8955,-1.8577,78,"---"
4200001886,51.1670,3.5721,23,"---"
4200001888,42.0743,-1.8012,405,"---"
4200001890,53.1864,6.3286,2,"---"
4200001894,51.1288,4.5698,8,"---"
4200001895,53.1191,6.2600,6,"---"
4200001896,51.1264,-2.5363,69,"---"
4200001897,58.2391,11.4417,9,"---"
4200001898,50.8735,4.6830,40,"---"
4200001902,49.4378,7.1201,291,"---"
4200001908,50.8708,4.7014,38,"---"
4200001909,50.7873,-2.0060,38,"---"
4200001910,51.3983,-0.6638,67,"---"
4200001912,50.8427,5.6478,85,"---"
4200001913,59.3634,18.6258,35,"---"
4200001914,52.7945,10.8850,47,"---"
4200001915,52.0018,5.6794,20,"---"
4200001917,58.2112,14.6118,145,"---"
4200001920,50.7450,-3.4169,22,"---"
4200001922,52.7412,6.7827,11,"---"
4200001924,52.1667,-2.4167,82,"---"
4200001930,51.4981,-0.2324,6,"---"
4200001931,51.8656,5.8573,10,"---"
4200001933,47.9793,-1.5856,71,"---"
4200001934,55.4739,13.4979,69,"---"
4200001936,41.3840,1.9960,76,"---"
4200001939,45.7461,9.6084,251,"---"
4200001941,38.9773,1.3637,50,"---"
4200001942,51.6860,-1.2761,64,"---"
4200001943,52.3254,6.9053,31,"---"
4200001944,51.3617,-0.8975,53,"---"
4200001945,50.9287,4.7243,14,"---"
4200001947,49.5485,8.6668,118,"---"
4200001948,52.6940,-8.3907,112,"---"
4200001949,38.9008,22.4360,91,"---"
4200001952,51.0476,4.6857,13,"---"
4200001954,59.3742,13.2094,62,"---"
4200001956,61.8390,8.5761,385,"---"
4200001959,50.8131,3.9227,23,"---"
4200001961,51.9872,5.9366,17,"---"
4200001964,50.8415,4.3637,72,"---"
4200001965,50.6923,-3.5157,8,"---"
4200001970,53.3448,-2.1084,107,"---"
4200001974,50.5108,-4.2252,140,"---"
4200001975,51.4370,0.0512,50,"---"
4200001977,53.7890,-1.2094,7,"---"
4200001979,52.0427,-1.3850,120,"---"
4200001980,50.8090,-3.2980,104,"---"
4200001982,37.3686,-6.1984,130,"---"
4200001985,51.5213,-2.5529,48,"---"
4200001986,56.4663,13.0295,15,"---"
4200001987,47.7147,26.6862,170,"---"
4200001988,52.8015,-2.9483,96,"---"
4200001991,43.3479,-4.0542,20,"---"
4200001993,51.8341,-2.2617,15,"---"
4200001994,49.7274,6.5144,148,"---"
4200001997,50.7494,-3.0289,22,"---"
4200001998,52.3927,-2.6115,326,"---"
4200002003,50.8848,4.6960,19,"---"
4200002007,53.1784,6.2444,2,"---"
4200002008,56.6860,-4.5769,294,"---"
4200002009,62.3890,17.2882,19,"---"
4200002011,59.8609,17.6620,11,"---"
4200002013,48.1539,9.5770,617,"---"
4200002015,51.8829,-1.3106,101,"---"
4200002016,51.1597,4.1141,16,"---"
4200002017,60.5963,16.7291,69,"---"
4200002018,65.4288,16.1964,370,"---"
4200002020,51.7580,5.1899,3,"---"
4200002021,50.9416,4.0350,12,"---"
4200002022,50.8510,4.6908,57,"---"
4200002025,37.8577,-4.8031,92,"---"
4200002028,56.6078,-3.0493,68,"---"
4200002030,50.7400,4.8287,105,"---"
4200002032,52.1300,1.3134,35,"---"
4200002033,45.7530,8.8135,369,"---"
4200002037,51.4418,-0.3876,20,"---"
4200002044,38.6661,-9.1592,16,"---"
4200002047,51.2437,5.9634,22,"---"
4200002050,51.2762,-0.8358,75,"---"
4200002051,51.3230,12.3405,116,"---"
4200002052,60.5662,15.4959,131,"---"
4200002053,52.2692,-0.8687,122,"---"
4200002057,52.2281,-4.0113,124,"---"
4200002058,45.7227,0.6206,237,"---"
4200002059,51.6031,0.2048,64,"---"
4200002061,50.8575,4.7045,50,"---"
4200002062,51.3501,5.6426,27,"---"
4200002063,51.4146,-2.2707,59,"---"
4200002064,51.5501,0.6695,28,"---"
4200002066,53.7778,-1.7872,205,"---"
4200002067,51.8235,4.7963,0,"---"
4200002068,53.3290,-9.1760,57,"---"
4200002069,50.8067,13.8981,584,"---"
4200002073,54.8862,-2.9457,21,"---"
4200002075,50.8670,-1.2749,44,"---"
4200002077,49.2286,16.6031,260,"---"
4200002078,53.2854,-3.7354,178,"---"
4200002079,51.6893,-4.9499,52,"---"
4200002081,59.3926,12.0123,121,"---"
4200002083,52.7668,6.3684,9,"---"
4200002085,51.5022,-0.2392,7,"---"
4200002087,51.1623,3.7404,3,"---"
4200002089,44.1147,9.8347,8,"---"
4200002090,54.5081,-1.5758,55,"---"
4200002092,52.1785,-1.7874,35,"---"
4200002098,52.0266,4.7082,1,"---"
4200002099,40.6449,-4.7666,1156,"---"
4200002100,51.3893,-0.2786,19,"---"
4200002102,55.6449,13.2265,17,"---"
4200002106,51.5002,-2.5761,83,"---"
4200002109,45.9093,16.1316,206,"---"
4200002110,58.9922,-2.9893,36,"---"
4200002111,52.8711,7.0711,11,"---"
4200002112,47.2776,27.5191,140,"---"
4200002115,52.1020,-4.1430,130,"---"
4200002116,43.7339,10.7954,18,"---"
4200002117,51.0558,3.7827,9,"---"
4200002119,56.1927,13.0740,33,"---"
4200002120,54.4132,-0.7431,90,"---"
4200002121,51.6636,5.6240,18,"---"
4200002123,40.5632,-3.0693,910,"---"
4200002124,52.1467,4.4231,4,"---"
4200002125,52.3315,6.6581,12,"---"
4200002126,59.5323,15.0161,140,"---"
4200002127,52.5502,-0.2046,8,"---"
4200002128,59.2730,17.9329,34,"---"
4200002130,50.8355,3.2033,19,"---"
4200002133,51.5072,-0.1275,10,"---"
4200002139,50.6702,-3.8392,190,"---"
4200002140,53.3506,-1.4784,148,"---"
4200002142,59.7184,10.8124,160,"---"
4200002144,51.5072,-0.1275,10,"---"
4200002146,51.8916,5.0974,3,"---"
4200002148,52.7372,-0.3926,51,"---"
4200002149,50.9452,-2.5307,77,"---"
4200002150,56.6070,16.6470,14,"---"
4200002151,52.5606,-0.1329,7,"---"
4200002152,50.9054,-3.9507,171,"---"
4200002153,43.4959,5.4782,307,"---"
4200002154,52.1901,-0.6062,46,"---"
4200002155,53.4445,-7.2526,87,"---"
4200002157,52.1720,-2.1170,51,"---"
4200002159,50.4096,4.4378,106,"---"
4200002161,55.7945,-4.0019,74,"---"
4200002167,52.2289,-2.7511,92,"---"
4200002171,53.6608,-1.8502,269,"---"
4200002176,59.6779,17.3383,12,"---"
4200002177,53.8036,-2.6251,68,"---"
4200002180,51.9650,4.5580,-3,"---"
4200002181,52.0520,5.2417,5,"---"
4200002182,50.7755,3.4470,18,"---"
4200002184,50.8463,2.8831,21,"---"
4200002190,56.0562,13.1079,178,"---"
4200002191,50.9915,3.9790,9,"---"
4200002193,55.3266,-1.5964,19,"---"
4200002195,50.4225,6.3044,609,"---"
4200002196,50.9674,-0.4656,63,"---"
4200002200,43.5739,11.0959,194,"---"
4200002203,52.0667,1.1776,44,"---"
4200002205,57.2790,-6.0971,142,"---"
4200002211,52.7476,-7.5526,139,"---"
4200002213,51.6213,5.4280,11,"---"
4200002215,52.2898,5.9766,13,"---"
4200002217,51.5072,-0.1275,10,"---"
4200002218,56.1773,13.8202,53,"---"
4200002219,52.4162,4.6288,4,"---"
4200002222,53.3153,6.9036,0,"---"
4200002223,51.0059,3.1106,25,"---"
4200002226,51.8101,4.7122,2,"---"
4200002227,52.7207,-1.7609,61,"---"
4200002228,50.8768,4.6976,26,"---"
4200002229,59.2757,17.7336,42,"---"
4200002232,50.8382,4.8565,52,"---"
4200002236,56.6865,-3.2413,257,"---"
4200002238,53.7271,-1.8744,198,"---"
4200002239,52.0997,5.1769,3,"---"
4200002240,59.5793,17.9366,7,"---"
4200002241,50.8652,3.5231,63,"---"
4200002242,51.8786,0.8321,27,"---"
4200002244,56.9072,14.8637,189,"---"
4200002245,55.6235,-3.3001,189,"---"
4200002249,51.4963,-2.2729,128,"---"
4200002250,50.8790,4.7045,32,"---"
4200002251,49.4006,9.9094,372,"---"
4200002254,51.8126,4.4339,0,"---"
4200002256,51.9300,5.5800,6,"---"
4200002257,50.1640,14.7922,177,"---"
4200002258,50.9335,5.5207,78,"---"
4200002259,51.2407,-1.1315,121,"---"
4200002261,51.0309,4.4784,6,"---"
4200002263,51.5976,6.0048,16,"---"
4200002264,52.0727,4.6494,-2,"---"
4200002265,51.1484,-3.1571,76,"---"
4200002266,57.7668,14.1463,106,"---"
4200002268,44.4976,8.9882,450,"---"
4200002269,51.8670,4.6566,1,"---"
4200002273,48.7152,16.5313,258,"---"
4200002274,59.4026,17.9313,32,"---"
4200002276,58.8913,5.7423,14,"---"
4200002277,51.2325,3.7649,2,"---"
4200002284,38.5950,-9.1750,61,"---"
4200002285,51.7998,-0.0991,70,"---"
4200002286,52.2341,5.1457,4,"---"
4200002289,52.2420,20.9778,110,"---"
4200002290,60.4942,15.4247,148,"---"
4200002292,51.0531,3.7248,14,"---"
4200002293,42.1623,12.5996,105,"---"
4200002295,41.3261,19.8270,113,"---"
4200002297,51.5666,4.6305,11,"---"
4200002302,45.3754,11.9094,11,"---"
4200002303,51.5472,5.0866,18,"---"
4200002305,53.5825,10.0120,14,"---"
4200002308,62.5061,21.2089,8,"---"
4200002309,32.6662,-16.9228,294,"---"
4200002311,40.7438,14.6303,37,"---"
4200002313,56.6751,16.3354,6,"---"
4200002315,50.8618,4.6543,34,"---"
4200002317,51.1528,5.9372,28,"---"
4200002318,53.0705,-1.2930,144,"---"
4200002320,50.9632,-0.0695,45,"---"
4200002321,53.0961,6.0705,2,"---"
4200002322,45.6140,5.0297,327,"---"
4200002327,50.5204,-4.3034,258,"---"
4200002328,54.4829,24.2744,134,"---"
4200002330,53.0399,-3.1966,333,"---"
4200002332,51.0017,5.9030,44,"---"
4200002334,47.0692,13.8819,945,"---"
4200002335,51.5631,-1.8443,102,"---"
4200002337,51.6600,-1.8690,84,"---"
4200002338,51.7526,0.4420,41,"---"
4200002339,49.3309,17.5869,235,"---"
4200002340,50.8692,4.7048,40,"---"
4200002343,51.3375,-0.8341,71,"---"
4200002344,52.2983,-1.0788,131,"---"
4200002345,43.3116,-2.0156,74,"---"
4200002346,50.9958,3.3272,49,"---"
4200002349,41.8244,12.4919,43,"---"
4200002351,52.0560,-0.0192,52,"---"
4200002354,59.7591,16.9185,39,"---"
4200002356,50.7402,-3.4997,85,"---"
4200002357,53.0645,-0.7930,18,"---"
4200002358,53.3669,8.6442,6,"---"
4200002365,53.7204,-1.3422,22,"---"
4200002367,53.2093,5.5449,0,"---"
4200002371,62.7697,22.8654,57,"---"
4200002374,46.5003,16.8098,213,"---"
4200002376,58.3115,-4.9137,41,"---"
4200002377,52.1078,-2.3099,64,"---"
4200002380,51.8702,-4.9399,100,"---"
4200002381,53.3623,0.0138,31,"---"
4200002383,53.3421,-2.8359,30,"---"
4200002384,52.6314,-2.0097,147,"---"
4200002387,52.2313,6.9036,48,"---"
4200002388,43.3041,-2.0153,58,"---"
4200002391,50.3804,-4.1175,13,"---"
4200002393,53.2423,6.3858,0,"---"
4200002396,54.7592,-2.0453,372,"---"
4200002397,51.2835,-2.4902,98,"---"
4200002398,50.8556,4.6770,32,"---"
4200002403,51.0566,3.7318,11,"---"
4200002407,55.9005,-3.2128,177,"---"
4200002408,51.3791,-0.3917,13,"---"
4200002409,52.4802,1.0325,48,"---"
4200002410,51.0017,5.9029,44,"---"
4200002412,59.4386,15.8538,14,"---"
4200002414,52.5737,-1.4046,110,"---"
4200002416,53.1428,-1.2321,166,"---"
4200002419,67.1376,20.6520,361,"---"
4200002420,51.7867,-0.7589,102,"---"
4200002424,53.8964,10.7677,2,"---"
4200002425,51.3332,0.3648,191,"---"
4200002428,37.2932,-5.9247,49,"---"
4200002431,63.5557,10.2030,148,"---"
4200002432,52.8302,-2.1237,95,"---"
4200002435,40.4787,-3.7175,673,"---"
4200002436,59.8558,17.6087,26,"---"
4200002437,46.1153,14.4419,315,"---"
4200002438,51.8113,4.2838,-1,"---"
4200002440,41.5687,-1.8746,1053,"---"
4200002441,50.7480,4.3626,99,"---"
4200002443,53.5001,-2.9404,10,"---"
4200002447,52.3085,6.7560,16,"---"
4200002448,52.1352,5.6068,12,"---"
4200002452,52.6742,4.8995,-1,"---"
4200002454,59.4077,16.8609,18,"---"
4200002455,50.8909,4.7241,19,"---"
4200002458,37.1999,-3.6048,712,"---"
4200002459,52.5188,1.3145,39,"---"
4200002460,52.0645,5.6282,14,"---"
4200002461,51.4941,5.3949,19,"---"
4200002464,50.2185,-5.1748,78,"---"
4200002471,42.1687,12.7861,291,"---"
4200002473,50.9079,-1.2915,30,"---"
4200002474,50.9795,3.3582,40,"---"
4200002477,52.4933,6.0809,1,"---"
4200002478,50.7129,5.0306,95,"---"
4200002479,52.2700,-0.5660,96,"---"
4200002480,51.5690,0.6747,18,"---"
4200002482,50.6733,-3.5639,67,"---"
4200002483,52.6220,6.0350,2,"---"
4200002484,50.2335,-5.2202,149,"---"
4200002490,41.5747,14.6660,688,"---"
4200002495,52.0107,-2.5964,94,"---"
4200002502,51.8561,6.3139,17,"---"
4200002503,47.0640,6.9121,826,"---"
4200002505,51.4507,-0.1502,33,"---"
4200002507,51.9011,4.5010,4,"---"
4200002509,48.1479,11.5736,526,"---"
4200002510,50.0190,21.6779,234,"---"
4200002512,50.8667,4.7101,41,"---"
4200002513,51.0490,3.7258,17,"---"
4200002520,48.5991,11.6172,429,"---"
4200002521,57.8014,13.0242,223,"---"
4200002522,53.3083,5.7886,2,"---"
4200002532,52.4961,-2.1732,93,"---"
4200002534,53.3766,-3.0591,36,"---"
4200002536,51.2488,5.4164,34,"---"
4200002538,51.9882,5.8907,47,"---"
4200002541,50.2053,-5.0531,59,"---"
4200002542,51.7516,5.7556,10,"---"
4200002545,51.5188,-0.7886,63,"---"
4200002546,59.2582,18.0873,36,"---"
4200002548,42.3542,1.7049,1137,"---"
4200002549,40.3181,23.0768,59,"---"
4200002551,53.1754,6.1977,3,"---"
4200002552,51.6698,-1.9351,92,"---"
4200002553,50.8653,4.3077,52,"---"
4200002554,52.4360,10.5051,61,"---"
4200002555,59.8394,18.7434,24,"---"
4200002556,50.8299,5.1037,31,"---"
4200002558,50.4299,3.7722,30,"---"
4200002559,53.1607,6.3665,4,"---"
4200002560,52.8380,-2.1772,86,"---"
4200002561,56.8474,25.1198,95,"---"
4200002571,52.3557,5.9903,17,"---"
4200002574,52.0689,4.4686,1,"---"
4200002575,58.3742,13.8286,161,"---"
4200002576,52.3409,4.8491,0,"---"
4200002577,52.2977,-8.3233,189,"---"
4200002579,50.8940,4.8317,47,"---"
4200002580,37.9260,23.7469,103,"---"
4200002581,47.1482,24.4974,372,"---"
4200002582,51.4977,3.9002,2,"---"
4200002583,51.9778,5.1732,2,"---"
4200002588,52.9691,6.6590,17,"---"
4200002589,50.2564,10.9294,360,"---"
4200002591,57.0917,24.3608,27,"---"
4200002592,54.4105,-1.8955,347,"---"
4200002593,51.9484,4.5917,-4,"---"
4200002594,45.4916,9.3278,120,"---"
4200002595,50.8849,4.7289,31,"---"
4200002598,41.1588,1.1040,143,"---"
4200002599,52.1701,6.0651,8,"---"
4200002600,52.5422,-7.3918,79,"---"
4200002603,37.9718,23.7116,47,"---"
4200002604,50.0846,10.5445,248,"---"
4200002605,50.8655,4.6951,30,"---"
4200002609,65.5159,21.4826,36,"---"
4200002610,55.8756,-3.0794,54,"---"
4200002613,50.9663,-1.3810,32,"---"
4200002615,51.5522,-3.0275,11,"---"
4200002616,53.3545,-1.1256,42,"---"
4200002617,46.5500,5.7099,479,"---"
4200002618,50.7341,-4.0022,179,"---"
4200002620,55.7758,-3.9323,116,"---"
4200002621,50.8687,6.0259,150,"---"
4200002622,51.0097,-0.4497,29,"---"
4200002623,51.1864,-0.7994,87,"---"
4200002624,36.5485,32.0406,51,"---"
4200002625,50.6832,-4.7007,103,"---"
4200002627,51.0437,-0.5496,26,"---"
4200002628,53.1453,6.2693,4,"---"
4200002629,53.2117,6.2763,2,"---"
4200002630,51.3341,-1.2842,103,"---"
4200002631,58.5537,15.0274,105,"---"
4200002632,51.8290,5.8320,23,"---"
4200002633,53.3920,-2.1920,47,"---"
4200002634,51.1299,5.9390,31,"---"
4200002636,51.6082,5.5501,11,"---"
4200002638,57.1848,14.0711,156,"---"
4200002643,59.6003,11.1797,150,"---"
4200002644,51.1814,13.7756,186,"---"
4200002646,54.6238,-1.8705,257,"---"
4200002647,54.6201,-1.8688,237,"---"
4200002648,52.2937,5.2749,3,"---"
4200002649,49.2539,16.6240,377,"---"
4200002651,48.8820,9.2103,312,"---"
4200002652,51.9704,-2.5776,52,"---"
4200002653,52.3572,18.3096,91,"---"
4200002654,41.5198,1.2042,718,"---"
4200002655,59.3979,17.8559,23,"---"
4200002660,42.8602,12.0123,383,"---"
4200002661,50.3320,6.0359,401,"---"
4200002662,51.3205,-1.4805,208,"---"
4200002663,48.3113,16.6226,164,"---"
4200002664,53.8815,-1.8794,188,"---"
4200002668,51.9747,5.3259,6,"---"
4200002669,51.4627,0.1174,45,"---"
4200002672,51.1307,-1.4905,51,"---"
4200002676,52.5737,-2.0308,131,"---"
4200002677,40.3182,-3.7884,677,"---"
4200002679,51.8735,5.8623,9,"---"
4200002683,36.0437,14.2488,74,"---"
4200002684,48.9648,7.8455,201,"---"
4200002686,48.2238,16.3304,221,"---"
4200002687,48.7193,6.2638,251,"---"
4200002688,52.3588,-2.3805,159,"---"
4200002689,51.6810,14.2040,81,"---"
4200002691,50.2650,-3.7868,18,"---"
4200002692,52.2189,-0.9265,97,"---"
4200002693,52.8336,13.8208,19,"---"
4200002694,52.2697,1.0969,49,"---"
4200002695,48.8690,17.2568,182,"---"
4200002696,50.4462,-3.8089,140,"---"
4200002697,51.3530,-0.5930,33,"---"
4200002701,59.6135,16.5948,28,"---"
4200002702,60.3546,5.0600,53,"---"
4200002703,51.8813,-2.1140,55,"---"
4200002706,51.9340,4.7897,0,"---"
4200002707,50.2545,5.7353,620,"---"
4200002708,51.1328,3.3713,10,"---"
4200002710,49.3447,13.4182,605,"---"
4200002712,53.8221,-2.6172,87,"---"
4200002713,52.7908,-2.1007,77,"---"
4200002714,56.1822,-4.5012,52,"---"
4200002715,37.2308,-1.7993,5,"---"
4200002719,51.6831,-1.4190,82,"---"
4200002720,50.8192,6.4946,130,"---"
4200002721,50.9973,9.2156,234,"---"
4200002725,53.2502,6.4076,2,"---"
4200002726,59.2846,11.0674,70,"---"
4200002728,51.6845,-3.9944,97,"---"
4200002729,50.3632,8.9821,148,"---"
4200002731,52.5548,10.0912,43,"---"
4200002732,51.0793,-1.8450,58,"---"
4200002733,56.3382,-3.8761,118,"---"
4200002735,55.1780,-2.1638,129,"---"
4200002737,51.7253,0.6818,14,"---"
4200002738,49.2147,5.7702,238,"---"
4200002740,47.2916,11.5067,613,"---"
4200002741,50.9760,-4.0630,157,"---"
4200002743,51.7198,19.8933,212,"---"
4200002746,50.8745,4.6951,21,"---"
4200002748,54.6669,-7.3228,86,"---"
4200002749,52.6110,6.6785,12,"---"
4200002750,55.9772,-3.5158,72,"---"
4200002751,50.8774,4.6998,29,"---"
4200002752,55.0648,-2.7152,133,"---"
4200002755,50.7618,-3.7147,104,"---"
4200002756,51.6123,-1.2688,72,"---"
4200002757,50.8412,-0.2546,20,"---"
4200002760,55.9776,-3.7231,113,"---"
4200002761,58.4676,16.0837,56,"---"
4200002762,51.7842,0.4742,38,"---"
4200002767,53.7397,-1.3924,16,"---"
4200002769,51.6856,5.0665,3,"---"
4200002771,51.9708,6.7294,37,"---"
4200002772,53.0947,-1.5687,216,"---"
4200002773,56.5320,-3.0694,193,"---"
4200002776,51.4314,-2.7680,21,"---"
4200002777,51.9906,4.4795,-2,"---"
4200002779,50.5822,-3.4814,43,"---"
4200002780,53.9952,-6.3848,3,"---"
4200002781,51.4941,5.3948,19,"---"
4200002782,40.4732,-3.6563,721,"---"
4200002785,57.5736,-4.4425,25,"---"
4200002786,53.0369,-1.0737,46,"---"
4200002788,50.8169,3.7506,95,"---"
4200002789,52.5458,0.1979,3,"---"
4200002792,52.4224,-1.7632,124,"---"
4200002795,50.8513,5.7246,49,"---"
4200002796,50.7374,-3.4969,52,"---"
4200002798,55.7398,-3.8292,218,"---"
4200002799,53.2426,-3.9900,39,"---"
4200002803,50.8939,4.7757,50,"---"
4200002804,50.7050,-3.2902,23,"---"
4200002805,52.1030,6.3098,15,"---"
4200002806,51.5682,0.2696,25,"---"
4200002807,39.5918,-0.4632,105,"---"
4200002808,53.2424,6.3980,2,"---"
4200002810,51.6353,19.3605,189,"---"
4200002811,51.0298,4.1362,5,"---"
4200002814,51.9358,5.9988,12,"---"
4200002815,51.9365,6.0724,12,"---"
4200002820,50.4819,-3.5277,81,"---"
4200002824,53.9728,-1.5339,137,"---"
4200002827,61.5285,21.8731,17,"---"
4200002828,59.0055,17.8025,27,"---"
4200002829,37.9354,-1.1986,70,"---"
4200002830,53.0664,-2.5162,42,"---"
4200002832,51.0591,4.2284,6,"---"
4200002834,57.5710,11.9559,43,"---"
4200002843,51.1690,-3.0745,12,"---"
4200002844,42.8004,-5.6669,1033,"---"
4200002846,53.0099,7.1860,14,"---"
4200002848,56.0396,12.7032,14,"---"
4200002851,52.2320,0.8401,63,"---"
4200002852,52.4392,9.6253,59,"---"
4200002854,51.4423,-1.0310,57,"---"
4200002859,51.2879,-0.7521,72,"---"
4200002860,52.5003,6.1081,5,"---"
4200002861,50.1071,18.5211,235,"---"
4200002864,52.0739,6.2024,10,"---"
